,ID_Consommation,Conso_urb,Conso_exurb,Conso_mixte
0,0,11.30000019,5.800000191,7.800000191
1,1,11.5,6.0,8.0
2,2,6.599999905,4.199999809,5.099999905
3,3,6.599999905,4.199999809,5.099999905
4,4,6.900000095,4.300000191,5.300000191
5,5,6.900000095,4.300000191,5.300000191
6,6,6.599999905,4.300000191,5.099999905
7,7,6.800000191,4.300000191,5.199999809
8,8,6.800000191,4.300000191,5.199999809
9,9,7.099999905,4.400000095,5.400000095
10,10,7.099999905,4.400000095,5.400000095
11,11,6.699999809,4.400000095,5.199999809
12,12,9.800000191,5.0,6.800000191
13,13,24.39999962,11.60000038,16.29999924
14,14,24.39999962,11.60000038,16.29999924
15,15,11.80000019,6.0,8.100000381
16,16,11.80000019,6.0,8.100000381
17,17,7.099999905,4.400000095,5.400000095
18,18,7.099999905,4.400000095,5.400000095
19,19,7.099999905,4.400000095,5.400000095
20,20,7.099999905,4.400000095,5.400000095
21,21,8.399999619,5.300000191,6.400000095
22,22,8.399999619,5.300000191,6.400000095
23,23,7.800000191,4.599999905,5.800000191
24,24,7.800000191,4.599999905,5.800000191
25,25,7.599999905,4.599999905,5.699999809
26,26,7.800000191,4.599999905,5.800000191
27,27,7.599999905,4.599999905,5.699999809
28,28,7.599999905,4.599999905,5.699999809
29,29,7.800000191,4.599999905,5.800000191
30,30,7.599999905,4.599999905,5.699999809
31,31,7.800000191,4.599999905,5.800000191
32,32,7.800000191,4.599999905,5.800000191
33,33,7.800000191,4.599999905,5.800000191
34,34,7.599999905,4.599999905,5.699999809
35,35,7.599999905,4.599999905,5.699999809
36,36,7.599999905,4.599999905,5.699999809
37,37,7.599999905,4.599999905,5.699999809
38,38,7.599999905,4.599999905,5.699999809
39,39,7.599999905,4.599999905,5.699999809
40,40,7.599999905,4.599999905,5.699999809
41,41,7.599999905,4.599999905,5.699999809
42,42,7.800000191,4.599999905,5.800000191
43,43,7.800000191,4.599999905,5.800000191
44,44,7.800000191,4.599999905,5.800000191
45,45,7.800000191,4.599999905,5.800000191
46,46,7.800000191,4.599999905,5.800000191
47,47,7.800000191,4.599999905,5.800000191
48,48,7.800000191,4.599999905,5.800000191
49,49,7.800000191,4.599999905,5.800000191
50,50,6.699999809,4.300000191,5.199999809
51,51,6.699999809,4.300000191,5.199999809
52,52,6.699999809,4.300000191,5.199999809
53,53,6.699999809,4.300000191,5.199999809
54,54,6.699999809,4.300000191,5.199999809
55,55,6.699999809,4.300000191,5.199999809
56,56,6.599999905,4.300000191,5.099999905
57,57,6.599999905,4.300000191,5.099999905
58,58,6.599999905,4.300000191,5.099999905
59,59,6.599999905,4.300000191,5.099999905
60,60,6.599999905,4.300000191,5.099999905
61,61,6.599999905,4.300000191,5.099999905
62,62,6.400000095,4.199999809,5.0
63,63,6.400000095,4.199999809,5.0
64,64,6.699999809,4.300000191,5.199999809
65,65,6.699999809,4.300000191,5.199999809
66,66,6.699999809,4.300000191,5.199999809
67,67,6.699999809,4.300000191,5.199999809
68,68,6.699999809,4.300000191,5.199999809
69,69,6.699999809,4.300000191,5.199999809
70,70,8.399999619,5.300000191,6.400000095
71,71,8.399999619,5.300000191,6.400000095
72,72,8.399999619,5.300000191,6.400000095
73,73,8.399999619,5.300000191,6.400000095
74,74,8.300000191,5.300000191,6.400000095
75,75,8.300000191,5.300000191,6.400000095
76,76,8.300000191,5.300000191,6.400000095
77,77,8.300000191,5.300000191,6.400000095
78,78,8.399999619,5.300000191,6.400000095
79,79,8.399999619,5.300000191,6.400000095
80,80,8.399999619,5.300000191,6.400000095
81,81,8.399999619,5.300000191,6.400000095
82,82,8.399999619,5.300000191,6.400000095
83,83,10.89999962,6.800000191,8.300000191
84,84,8.300000191,5.300000191,6.400000095
85,85,8.300000191,5.300000191,6.400000095
86,86,8.300000191,5.300000191,6.400000095
87,87,8.300000191,5.300000191,6.400000095
88,88,8.300000191,5.300000191,6.400000095
89,89,8.399999619,5.300000191,6.400000095
90,90,8.399999619,5.300000191,6.400000095
91,91,5.400000095,3.599999905,4.300000191
92,92,5.400000095,3.599999905,4.300000191
93,93,5.0,3.400000095,4.0
94,94,5.0,3.400000095,4.0
95,95,5.5,3.700000048,4.400000095
96,96,5.5,3.700000048,4.400000095
97,97,5.5,3.700000048,4.400000095
98,98,5.5,3.700000048,4.400000095
99,99,10.80000019,5.800000191,7.599999905
100,100,10.80000019,5.800000191,7.599999905
101,101,9.800000191,5.300000191,7.0
102,102,5.599999905,3.900000095,4.5
103,103,5.599999905,3.900000095,4.5
104,104,5.599999905,3.900000095,4.5
105,105,5.599999905,3.900000095,4.5
106,106,5.599999905,3.900000095,4.5
107,107,5.599999905,3.900000095,4.5
108,108,5.0,3.700000048,4.199999809
109,109,5.0,3.700000048,4.199999809
110,110,5.0,3.700000048,4.199999809
111,111,5.0,3.700000048,4.199999809
112,112,5.800000191,4.099999905,4.699999809
113,113,5.800000191,4.099999905,4.699999809
114,114,5.800000191,4.099999905,4.699999809
115,115,5.800000191,4.099999905,4.699999809
116,116,5.800000191,4.099999905,4.699999809
117,117,5.300000191,4.0,4.5
118,118,5.300000191,4.0,4.5
119,119,5.300000191,4.0,4.5
120,120,5.300000191,4.0,4.5
121,121,5.199999809,3.900000095,4.400000095
122,122,5.199999809,3.900000095,4.400000095
123,123,5.0,3.799999952,4.199999809
124,124,5.0,3.799999952,4.199999809
125,125,5.0,3.799999952,4.199999809
126,126,5.0,3.799999952,4.199999809
127,127,4.900000095,3.799999952,4.199999809
128,128,4.900000095,3.799999952,4.199999809
129,129,4.400000095,2.900000095,3.5
130,130,4.400000095,2.900000095,3.5
131,131,4.599999905,3.0,3.599999905
132,132,4.599999905,3.0,3.599999905
133,133,4.400000095,2.900000095,3.5
134,134,4.400000095,2.900000095,3.5
135,135,4.300000191,2.799999952,3.400000095
136,136,4.300000191,2.799999952,3.400000095
137,137,4.599999905,3.0,3.599999905
138,138,4.599999905,3.0,3.599999905
139,139,4.300000191,2.799999952,3.400000095
140,140,4.300000191,2.799999952,3.400000095
141,141,5.099999905,3.299999952,4.0
142,142,5.099999905,3.299999952,4.0
143,143,8.199999809,5.099999905,6.199999809
144,144,8.199999809,5.099999905,6.199999809
145,145,7.599999905,4.800000191,5.800000191
146,146,7.5,4.699999809,5.699999809
147,147,7.5,4.699999809,5.699999809
148,148,7.599999905,4.699999809,5.800000191
149,149,7.599999905,4.699999809,5.800000191
150,150,7.599999905,4.699999809,5.800000191
151,151,7.599999905,4.699999809,5.800000191
152,152,7.300000191,4.599999905,5.599999905
153,153,7.300000191,4.599999905,5.599999905
154,154,7.300000191,4.599999905,5.599999905
155,155,7.300000191,4.599999905,5.599999905
156,156,7.400000095,4.5,5.599999905
157,157,7.400000095,4.5,5.599999905
158,158,8.100000381,4.800000191,6.0
159,159,8.100000381,4.800000191,6.0
160,160,7.099999905,4.5,5.5
161,161,7.099999905,4.5,5.5
162,162,7.0,5.400000095,4.400000095
163,163,7.0,5.400000095,4.400000095
164,164,7.0,5.400000095,4.400000095
165,165,7.0,5.400000095,4.400000095
166,166,7.0,5.400000095,4.400000095
167,167,7.0,5.400000095,4.400000095
168,168,5.300000191,3.799999952,4.400000095
169,169,5.300000191,3.799999952,4.400000095
170,170,5.300000191,3.799999952,4.400000095
171,171,5.300000191,3.799999952,4.400000095
172,172,5.199999809,3.700000048,4.300000191
173,173,5.199999809,3.700000048,4.300000191
174,174,5.199999809,3.700000048,4.300000191
175,175,5.199999809,3.700000048,4.300000191
176,176,11.89999962,6.099999905,8.199999809
177,177,7.099999905,4.400000095,5.400000095
178,178,7.099999905,4.400000095,5.400000095
179,179,5.800000191,4.5,5.0
180,180,6.099999905,4.599999905,5.199999809
181,181,5.800000191,4.5,5.0
182,182,6.099999905,4.599999905,5.199999809
183,183,21.60000038,10.0,14.30000019
184,184,21.60000038,10.0,14.30000019
185,185,21.60000038,10.0,14.30000019
186,186,21.60000038,10.0,14.30000019
187,187,21.60000038,10.0,14.30000019
188,188,21.60000038,10.0,14.30000019
189,189,21.60000038,10.0,14.30000019
190,190,21.60000038,10.0,14.30000019
191,191,38.90000153,14.5,23.89999962
192,192,38.90000153,14.5,23.89999962
193,193,41.09999847,14.89999962,24.5
194,194,41.09999847,14.89999962,24.5
195,195,21.39999962,10.10000038,14.30000019
196,196,21.39999962,10.10000038,14.30000019
197,197,24.29999924,11.69999981,16.39999962
198,198,24.29999924,11.69999981,16.39999962
199,199,24.29999924,11.69999981,16.39999962
200,200,24.29999924,11.69999981,16.39999962
201,201,24.29999924,11.69999981,16.39999962
202,202,24.29999924,11.69999981,16.39999962
203,203,19.60000038,10.39999962,13.80000019
204,204,19.60000038,10.39999962,13.80000019
205,205,19.20000076,9.300000191,12.89999962
206,206,19.20000076,9.300000191,12.89999962
207,207,19.60000038,10.39999962,13.80000019
208,208,19.20000076,9.300000191,12.89999962
209,209,19.20000076,9.300000191,12.89999962
210,210,19.60000038,10.39999962,13.80000019
211,211,19.60000038,10.39999962,13.80000019
212,212,19.60000038,10.39999962,13.80000019
213,213,19.20000076,9.300000191,12.89999962
214,214,19.20000076,9.300000191,12.89999962
215,215,19.60000038,10.39999962,13.80000019
216,216,19.60000038,10.39999962,13.80000019
217,217,19.20000076,9.300000191,12.89999962
218,218,19.20000076,9.300000191,12.89999962
219,219,21.39999962,10.19999981,14.39999962
220,220,21.39999962,10.19999981,14.39999962
221,221,21.39999962,10.19999981,14.39999962
222,222,21.39999962,10.19999981,14.39999962
223,223,24.29999924,11.69999981,16.39999962
224,224,24.29999924,11.69999981,16.39999962
225,225,19.60000038,10.39999962,13.80000019
226,226,19.60000038,10.39999962,13.80000019
227,227,19.60000038,10.39999962,13.80000019
228,228,19.60000038,10.39999962,13.80000019
229,229,19.60000038,10.39999962,13.80000019
230,230,19.60000038,10.39999962,13.80000019
231,231,19.20000076,9.300000191,12.89999962
232,232,19.20000076,9.300000191,12.89999962
233,233,19.60000038,10.39999962,13.80000019
234,234,19.60000038,10.39999962,13.80000019
235,235,19.20000076,9.300000191,12.89999962
236,236,19.60000038,10.39999962,13.80000019
237,237,19.20000076,9.300000191,12.89999962
238,238,19.60000038,10.39999962,13.80000019
239,239,18.29999924,9.300000191,12.60000038
240,240,18.29999924,9.300000191,12.60000038
241,241,19.60000038,10.39999962,13.80000019
242,242,19.60000038,10.39999962,13.80000019
243,243,18.29999924,9.300000191,12.60000038
244,244,18.29999924,9.300000191,12.60000038
245,245,19.60000038,10.39999962,13.80000019
246,246,19.60000038,10.39999962,13.80000019
247,247,18.29999924,9.300000191,12.60000038
248,248,18.29999924,9.300000191,12.60000038
249,249,19.60000038,10.39999962,13.80000019
250,250,19.60000038,10.39999962,13.80000019
251,251,18.29999924,9.300000191,12.60000038
252,252,18.29999924,9.300000191,12.60000038
253,253,19.20000076,9.300000191,12.89999962
254,254,19.20000076,9.300000191,12.89999962
255,255,19.20000076,9.300000191,12.89999962
256,256,19.20000076,9.300000191,12.89999962
257,257,6.199999809,4.400000095,5.099999905
258,258,6.5,4.599999905,5.300000191
259,259,6.5,4.599999905,5.300000191
260,260,5.800000191,4.099999905,4.699999809
261,261,5.699999809,4.099999905,4.699999809
262,262,7.5,5.099999905,5.900000095
263,263,4.400000095,3.400000095,3.799999952
264,264,4.400000095,3.400000095,3.799999952
265,265,5.099999905,3.700000048,4.199999809
266,266,5.0,3.599999905,4.099999905
267,267,11.69999981,6.800000191,8.600000381
268,268,6.199999809,4.400000095,5.099999905
269,269,6.900000095,4.599999905,5.400000095
270,270,6.5,4.599999905,5.300000191
271,271,6.0,4.300000191,4.900000095
272,272,5.900000095,4.300000191,4.900000095
273,273,7.5,5.099999905,5.900000095
274,274,4.400000095,3.400000095,3.799999952
275,275,4.400000095,3.400000095,3.799999952
276,276,5.099999905,3.700000048,4.199999809
277,277,5.0,3.599999905,4.099999905
278,278,5.900000095,4.400000095,4.900000095
279,279,5.800000191,4.300000191,4.900000095
280,280,6.5,4.400000095,5.199999809
281,281,6.099999905,4.199999809,4.900000095
282,282,5.800000191,4.099999905,4.699999809
283,283,5.900000095,4.099999905,4.699999809
284,284,4.599999905,3.299999952,3.799999952
285,285,4.800000191,3.400000095,3.900000095
286,286,3.799999952,3.0,3.200000048
287,287,7.400000095,4.900000095,5.800000191
288,288,8.199999809,5.5,6.5
289,289,7.0,4.800000191,5.599999905
290,290,4.900000095,3.599999905,4.099999905
291,291,5.699999809,4.099999905,4.699999809
292,292,5.199999809,4.0,4.400000095
293,293,5.199999809,3.599999905,4.099999905
294,294,5.599999905,4.300000191,4.800000191
295,295,6.699999809,4.5,5.300000191
296,296,6.400000095,4.400000095,5.099999905
297,297,6.099999905,4.300000191,5.0
298,298,6.0,4.300000191,4.900000095
299,299,4.699999809,3.5,3.900000095
300,300,7.800000191,5.0,6.0
301,301,8.399999619,5.599999905,6.599999905
302,302,7.300000191,4.800000191,5.800000191
303,303,5.099999905,3.700000048,4.199999809
304,304,5.800000191,4.199999809,4.800000191
305,305,5.400000095,4.199999809,4.800000191
306,306,6.599999905,4.300000191,5.099999905
307,307,5.900000095,4.199999809,4.800000191
308,308,5.900000095,4.099999905,4.699999809
309,309,4.599999905,3.299999952,3.799999952
310,310,4.800000191,3.400000095,3.900000095
311,311,7.400000095,4.900000095,5.800000191
312,312,8.199999809,5.5,6.5
313,313,7.0,4.800000191,5.599999905
314,314,5.199999809,3.5,4.099999905
315,315,5.900000095,4.0,4.699999809
316,316,5.5,3.900000095,4.5
317,317,5.900000095,4.400000095,4.900000095
318,318,6.0,4.400000095,5.0
319,319,6.599999905,4.599999905,5.300000191
320,320,6.099999905,4.300000191,5.0
321,321,5.900000095,4.199999809,4.800000191
322,322,5.900000095,4.099999905,4.699999809
323,323,4.599999905,3.299999952,3.799999952
324,324,4.800000191,3.400000095,3.900000095
325,325,3.900000095,3.099999905,3.299999952
326,326,7.400000095,4.900000095,5.800000191
327,327,8.199999809,5.5,6.5
328,328,7.0,4.800000191,5.599999905
329,329,5.0,3.700000048,4.199999809
330,330,5.699999809,4.099999905,4.699999809
331,331,5.400000095,4.099999905,4.5
332,332,5.199999809,3.700000048,4.199999809
333,333,5.800000191,4.400000095,4.900000095
334,334,6.900000095,5.199999809,5.800000191
335,335,6.900000095,5.300000191,5.800000191
336,336,7.0,5.400000095,6.0
337,337,6.5,5.0,5.599999905
338,338,6.5,5.099999905,5.599999905
339,339,9.0,5.900000095,7.0
340,340,8.600000381,6.099999905,7.099999905
341,341,7.199999809,5.5,6.199999809
342,342,7.099999905,5.400000095,6.0
343,343,8.600000381,5.5,6.599999905
344,344,7.599999905,5.699999809,6.400000095
345,345,5.599999905,4.199999809,4.699999809
346,346,5.300000191,3.900000095,4.400000095
347,347,5.599999905,4.199999809,4.699999809
348,348,5.599999905,4.5,4.900000095
349,349,6.099999905,4.699999809,5.300000191
350,350,5.400000095,4.0,4.5
351,351,5.599999905,4.5,4.900000095
352,352,5.099999905,4.0,4.400000095
353,353,5.699999809,4.300000191,4.800000191
354,354,5.599999905,4.5,4.900000095
355,355,6.300000191,4.699999809,5.300000191
356,356,6.5,4.900000095,5.5
357,357,5.599999905,4.199999809,4.699999809
358,358,5.400000095,4.300000191,4.699999809
359,359,6.0,4.5,5.099999905
360,360,7.699999809,5.199999809,6.099999905
361,361,7.0,5.400000095,6.0
362,362,8.100000381,5.5,6.5
363,363,8.0,5.099999905,6.099999905
364,364,7.400000095,5.199999809,6.0
365,365,6.099999905,4.699999809,5.199999809
366,366,8.600000381,5.900000095,6.900000095
367,367,7.300000191,5.099999905,5.900000095
368,368,7.0,5.199999809,5.900000095
369,369,6.900000095,5.199999809,5.900000095
370,370,6.400000095,4.400000095,5.199999809
371,371,5.699999809,4.800000191,5.099999905
372,372,11.19999981,6.800000191,8.399999619
373,373,8.600000381,5.300000191,6.5
374,374,7.599999905,5.400000095,6.199999809
375,375,5.400000095,3.900000095,4.5
376,376,5.199999809,3.700000048,4.300000191
377,377,5.400000095,4.0,4.5
378,378,5.699999809,4.400000095,4.800000191
379,379,6.099999905,4.5,5.099999905
380,380,5.300000191,3.799999952,4.400000095
381,381,5.699999809,4.400000095,4.800000191
382,382,5.0,3.799999952,4.199999809
383,383,5.5,4.099999905,4.599999905
384,384,5.699999809,4.400000095,4.800000191
385,385,6.099999905,4.5,5.099999905
386,386,6.400000095,4.699999809,5.300000191
387,387,5.400000095,3.900000095,4.5
388,388,5.300000191,4.099999905,4.5
389,389,5.900000095,4.400000095,4.900000095
390,390,5.900000095,4.5,5.0
391,391,6.900000095,4.400000095,5.300000191
392,392,6.900000095,5.099999905,5.800000191
393,393,8.100000381,5.199999809,6.199999809
394,394,7.800000191,4.800000191,5.900000095
395,395,7.400000095,5.0,5.800000191
396,396,8.800000191,5.300000191,6.599999905
397,397,8.5,5.599999905,6.699999809
398,398,7.199999809,4.900000095,5.800000191
399,399,6.800000191,5.099999905,5.699999809
400,400,6.800000191,5.0,5.699999809
401,401,6.400000095,4.300000191,5.099999905
402,402,5.5,4.599999905,4.900000095
403,403,10.69999981,6.599999905,8.100000381
404,404,5.599999905,4.199999809,4.699999809
405,405,5.800000191,4.400000095,4.900000095
406,406,5.800000191,4.599999905,5.0
407,407,6.5,4.900000095,5.400000095
408,408,5.699999809,4.300000191,4.800000191
409,409,5.5,4.300000191,4.699999809
410,410,6.0,4.599999905,5.099999905
411,411,7.900000095,5.099999905,6.199999809
412,412,7.199999809,5.599999905,6.199999809
413,413,8.100000381,5.199999809,6.300000191
414,414,7.599999905,5.300000191,6.199999809
415,415,8.600000381,5.900000095,6.900000095
416,416,7.0,5.199999809,5.900000095
417,417,7.0,5.300000191,5.900000095
418,418,5.800000191,4.900000095,5.199999809
419,419,11.19999981,6.900000095,8.5
420,420,5.0,3.799999952,4.199999809
421,421,5.5,4.099999905,4.599999905
422,422,5.5,4.300000191,4.699999809
423,423,6.099999905,4.5,5.099999905
424,424,6.400000095,4.699999809,5.300000191
425,425,5.400000095,3.900000095,4.5
426,426,5.300000191,4.099999905,4.5
427,427,5.900000095,4.400000095,4.900000095
428,428,5.900000095,4.5,5.0
429,429,7.400000095,4.800000191,5.699999809
430,430,6.900000095,5.099999905,5.800000191
431,431,7.699999809,4.800000191,5.900000095
432,432,7.400000095,5.0,5.800000191
433,433,8.800000191,5.300000191,6.599999905
434,434,8.5,5.599999905,6.699999809
435,435,6.400000095,4.300000191,5.099999905
436,436,5.5,4.599999905,4.900000095
437,437,7.300000191,4.900000095,5.800000191
438,438,6.800000191,5.099999905,5.699999809
439,439,6.800000191,5.0,5.699999809
440,440,10.69999981,6.599999905,8.100000381
441,441,5.400000095,4.0,4.5
442,442,5.699999809,4.400000095,4.800000191
443,443,5.0,3.799999952,4.300000191
444,444,5.5,4.099999905,4.599999905
445,445,5.699999809,4.400000095,4.800000191
446,446,6.099999905,4.5,5.099999905
447,447,6.400000095,4.699999809,5.300000191
448,448,5.5,4.0,4.599999905
449,449,5.400000095,4.099999905,4.5
450,450,5.900000095,4.400000095,4.900000095
451,451,6.099999905,4.599999905,5.099999905
452,452,7.5,4.900000095,5.800000191
453,453,7.0,5.199999809,5.900000095
454,454,7.800000191,4.800000191,5.900000095
455,455,7.5,5.099999905,6.0
456,456,8.800000191,5.300000191,6.599999905
457,457,8.5,5.599999905,6.699999809
458,458,6.400000095,4.300000191,5.099999905
459,459,5.5,4.599999905,4.900000095
460,460,7.199999809,4.900000095,5.800000191
461,461,6.800000191,5.099999905,5.699999809
462,462,10.69999981,6.599999905,8.100000381
463,463,6.800000191,5.0,5.699999809
464,464,7.900000095,6.0,6.699999809
465,465,7.0,5.5,6.099999905
466,466,7.400000095,5.599999905,6.300000191
467,467,7.400000095,5.599999905,6.300000191
468,468,11.80000019,7.099999905,8.899999619
469,469,6.099999905,4.5,5.0
470,470,6.099999905,4.5,5.099999905
471,471,6.099999905,4.5,5.0
472,472,6.099999905,4.5,5.099999905
473,473,5.599999905,4.0,4.599999905
474,474,5.300000191,4.099999905,4.599999905
475,475,8.399999619,5.5,6.599999905
476,476,8.199999809,5.5,6.5
477,477,10.5,6.0,7.699999809
478,478,9.600000381,6.099999905,7.400000095
479,479,10.69999981,6.5,8.0
480,480,7.900000095,5.5,6.300000191
481,481,6.5,4.400000095,5.300000191
482,482,5.900000095,4.699999809,5.199999809
483,483,6.800000191,5.099999905,5.800000191
484,484,7.199999809,5.199999809,5.900000095
485,485,7.300000191,5.099999905,5.900000095
486,486,10.80000019,6.599999905,8.199999809
487,487,6.0,4.400000095,5.0
488,488,6.0,4.400000095,4.900000095
489,489,6.0,4.400000095,5.0
490,490,5.5,3.900000095,4.5
491,491,5.099999905,3.900000095,4.400000095
492,492,8.300000191,5.400000095,6.5
493,493,8.100000381,5.400000095,6.400000095
494,494,6.0,4.400000095,4.900000095
495,495,10.5,6.0,7.699999809
496,496,9.600000381,6.099999905,7.400000095
497,497,10.69999981,6.5,8.0
498,498,6.5,4.400000095,5.300000191
499,499,5.800000191,4.599999905,5.099999905
500,500,6.699999809,5.0,5.699999809
501,501,7.199999809,5.199999809,5.900000095
502,502,7.900000095,5.5,6.300000191
503,503,7.300000191,5.099999905,5.900000095
504,504,10.80000019,6.599999905,8.199999809
505,505,6.199999809,6.199999809,6.199999809
506,506,9.600000381,6.099999905,7.400000095
507,507,10.69999981,6.5,8.0
508,508,7.900000095,5.5,6.300000191
509,509,5.900000095,4.699999809,5.099999905
510,510,6.800000191,5.099999905,5.800000191
511,511,7.199999809,5.199999809,5.900000095
512,512,7.300000191,5.099999905,5.900000095
513,513,10.80000019,6.599999905,8.199999809
514,514,7.300000191,5.099999905,5.900000095
515,515,10.5,6.300000191,7.800000191
516,516,12.60000038,7.099999905,9.100000381
517,517,9.399999619,6.099999905,7.400000095
518,518,7.5,5.199999809,6.0
519,519,10.60000038,6.300000191,7.900000095
520,520,9.5,6.199999809,7.5
521,521,6.400000095,6.199999809,6.300000191
522,522,6.900000095,6.199999809,6.400000095
523,523,6.199999809,4.699999809,5.199999809
524,524,6.900000095,5.0,5.699999809
525,525,6.800000191,5.199999809,5.800000191
526,526,6.400000095,5.0,5.5
527,527,6.5,5.199999809,5.599999905
528,528,7.0,5.300000191,5.900000095
529,529,10.19999981,6.400000095,7.699999809
530,530,10.19999981,6.400000095,7.699999809
531,531,6.0,4.900000095,5.300000191
532,532,6.800000191,5.400000095,5.900000095
533,533,6.800000191,5.400000095,5.900000095
534,534,7.099999905,5.5,6.099999905
535,535,9.300000191,6.400000095,7.5
536,536,9.300000191,6.400000095,7.5
537,537,9.600000381,6.900000095,7.900000095
538,538,7.099999905,5.800000191,6.300000191
539,539,7.099999905,6.0,6.400000095
540,540,6.599999905,7.099999905,6.900000095
541,541,8.199999809,6.5,7.199999809
542,542,8.600000381,6.699999809,7.400000095
543,543,14.39999962,8.5,10.69999981
544,544,14.39999962,8.5,10.69999981
545,545,12.0,7.599999905,9.199999809
546,546,22.20000076,10.60000038,14.89999962
547,547,20.5,8.899999619,13.10000038
548,548,22.20000076,10.60000038,14.89999962
549,549,19.89999962,8.600000381,12.89999962
550,550,21.29999924,10.0,14.19999981
551,551,19.29999924,8.399999619,12.39999962
552,552,22.20000076,10.69999981,14.89999962
553,553,20.5,9.199999809,13.30000019
554,554,21.29999924,10.30000019,14.39999962
555,555,19.60000038,8.600000381,12.60000038
556,556,13.89999962,7.5,9.800000191
557,557,13.89999962,7.5,9.800000191
558,558,12.19999981,6.900000095,8.800000191
559,559,14.60000038,8.5,10.69999981
560,560,14.60000038,8.5,10.69999981
561,561,14.39999962,8.300000191,10.5
562,562,9.199999809,5.900000095,7.099999905
563,563,9.300000191,6.0,7.199999809
564,564,9.100000381,5.800000191,7.0
565,565,8.800000191,5.900000095,6.900000095
566,566,9.100000381,5.800000191,7.0
567,567,8.800000191,5.900000095,6.900000095
568,568,9.100000381,5.800000191,7.0
569,569,8.800000191,5.900000095,6.900000095
570,570,11.19999981,6.800000191,8.399999619
571,571,10.69999981,6.599999905,8.100000381
572,572,11.19999981,6.900000095,8.5
573,573,10.69999981,6.599999905,8.100000381
574,574,10.69999981,6.599999905,8.100000381
575,575,13.39999962,7.5,9.699999809
576,576,13.39999962,7.5,9.600000381
577,577,13.39999962,7.5,9.600000381
578,578,13.60000038,7.300000191,9.600000381
579,579,7.599999905,6.400000095,6.800000191
580,580,8.5,5.199999809,6.400000095
581,581,8.399999619,5.199999809,6.400000095
582,582,7.0,4.300000191,5.300000191
583,583,7.0,4.699999809,5.5
584,584,8.899999619,5.199999809,6.599999905
585,585,9.899999619,5.699999809,7.199999809
586,586,9.899999619,5.400000095,7.099999905
587,587,8.600000381,5.300000191,6.5
588,588,8.600000381,5.300000191,6.599999905
589,589,7.199999809,4.5,5.5
590,590,7.099999905,4.800000191,5.599999905
591,591,9.0,5.400000095,6.699999809
592,592,10.19999981,5.699999809,7.400000095
593,593,10.0,5.599999905,7.199999809
594,594,12.60000038,6.800000191,9.0
595,595,12.30000019,6.300000191,8.5
596,596,12.60000038,6.800000191,9.0
597,597,12.30000019,6.300000191,8.5
598,598,12.80000019,7.0,9.100000381
599,599,12.39999962,6.400000095,8.600000381
600,600,12.80000019,7.0,9.100000381
601,601,12.39999962,6.400000095,8.600000381
602,602,10.80000019,6.199999809,7.900000095
603,603,10.60000038,6.0,7.699999809
604,604,10.89999962,6.400000095,8.100000381
605,605,10.80000019,6.199999809,7.900000095
606,606,22.39999962,9.899999619,14.5
607,607,22.39999962,9.899999619,14.5
608,608,22.39999962,9.899999619,14.5
609,609,22.39999962,9.899999619,14.5
610,610,23.0,10.10000038,14.89999962
611,611,23.0,10.10000038,14.89999962
612,612,15.39999962,7.699999809,10.60000038
613,613,15.39999962,7.699999809,10.60000038
614,614,15.39999962,7.699999809,10.60000038
615,615,15.39999962,7.699999809,10.60000038
616,616,15.80000019,8.0,10.89999962
617,617,15.80000019,8.0,10.89999962
618,618,23.0,10.10000038,14.89999962
619,619,23.0,10.10000038,14.89999962
620,620,15.80000019,8.0,10.89999962
621,621,15.80000019,8.0,10.89999962
622,622,15.60000038,8.100000381,10.89999962
623,623,15.60000038,8.100000381,10.89999962
624,624,15.60000038,8.100000381,10.89999962
625,625,15.60000038,8.100000381,10.89999962
626,626,22.39999962,10.19999981,14.69999981
627,627,22.39999962,10.19999981,14.69999981
628,628,22.39999962,10.19999981,14.69999981
629,629,22.39999962,10.19999981,14.69999981
630,630,25.29999924,11.80000019,16.89999962
631,631,25.29999924,11.80000019,16.89999962
632,632,14.0,7.599999905,9.899999619
633,633,14.39999962,7.900000095,10.30000019
634,634,14.0,7.599999905,9.899999619
635,635,14.0,7.599999905,9.899999619
636,636,4.900000095,3.700000048,4.099999905
637,637,5.0,3.799999952,4.300000191
638,638,4.900000095,3.700000048,4.099999905
639,639,5.0,3.799999952,4.300000191
640,640,7.099999905,4.5,5.5
641,641,7.400000095,4.699999809,5.699999809
642,642,7.099999905,4.5,5.5
643,643,7.400000095,4.699999809,5.699999809
644,644,5.0,3.599999905,4.099999905
645,645,5.099999905,3.599999905,4.099999905
646,646,5.300000191,3.799999952,4.400000095
647,647,5.300000191,3.799999952,4.300000191
648,648,5.0,3.599999905,4.099999905
649,649,5.099999905,3.599999905,4.099999905
650,650,5.300000191,3.799999952,4.400000095
651,651,5.300000191,3.799999952,4.300000191
652,652,7.199999809,4.599999905,5.599999905
653,653,7.0,4.5,5.400000095
654,654,7.400000095,4.800000191,5.800000191
655,655,7.300000191,4.699999809,5.599999905
656,656,7.199999809,4.599999905,5.599999905
657,657,7.0,4.5,5.400000095
658,658,7.400000095,4.800000191,5.800000191
659,659,7.300000191,4.699999809,5.599999905
660,660,4.400000095,3.400000095,3.799999952
661,661,8.5,5.099999905,6.300000191
662,662,8.600000381,5.400000095,6.599999905
